y_true,FinBERT-only,Technical-only,Ensemble
0,0.024211380330614454,0.08563691573468808,0.30331309125378536
0,0.2792758902439654,0.03966278823952574,0.26112379263577773
0,0.0828082166099248,0.0827940638563359,0.309996809800427
1,0.5208286275134555,0.5190936137088249,0.5255736766509431
1,0.5576503108712391,0.42045531966923194,0.6359524641865117
1,0.5666438532276592,0.4038768099693389,0.7227444802511802
1,0.40066428306992025,0.6941127544875764,0.5359949100482433
1,0.44482814839947904,0.47815888143892316,0.5307612068435259
1,0.7451058254963513,0.4943034746073014,0.4595137467241548
1,0.40049322500476325,0.37210816380049105,0.7854803528914083
0,0.20326694232515005,0.14294784940082167,0.24850590801911818
0,0.19580080260288324,0.10592287092863187,0.2224461239035647
0,0.13323766440425514,0.24419402693671544,0.2603981529432468
0,0.17253080805857987,0.08215611906896268,0.18606452154340378
1,0.7122324550106338,0.7053461812251363,0.6166468373816436
0,0.3364814824859826,0.3718666483678221,0.1573362843932323
